Unnamed: 0,individual,alias
1576,kcn,
1577,"ho thien duong, phu my hung, cong vien cay xanh",
1579,"be boi noi khu, cong vien cay xanh, trung tam thuong mai, benh vien da khoa tinh, truong hoc lien cap",
1580,"benh vien quoc te columbia, spa, trung tam thuong mai, truong mam non thuan giao, aeon mall, kcn viet huong, truong hoc cac cap 1 - 2 - 3, cong vien tre em, ho boi tran bo, truong thcs thuan giao, kcn vsip 1, khu the duc the thao da dang gym",
1583,mi ni,
1584,"cong ty phu dien, bo doi bien phong c19, truong hoc, benh vien cho",
1585,"shop thuong mai my tho, thuoc tay",
1586,"truong hoc, trung tam anh ngu, yoga, khu dan tri cao, truong mam non va cac cap 1 - 2 - 3, ho boi, cho",
1588,"khuon vien, cong vien",
1590,"san bay, nha hat",
1592,"truong si quan luc quan 2, khu cong nghiep giang dien",
1594,"sieu thi, don lap, truong hoc, vuon hoa, benh vien",
1595,vincom di an,
1596,"bai bien 7 ky quan, bai tam doi duong",
1597,"casino, china town, vuon hoa, quang truong, mini hotel",
1599,"trung tam thuong mai lotte, cong vien thu le",
1600,khu thuong mai van phong phuong,
1603,"duong chay bo, khu nuong bbq, spa, tuyen ga metro so 4, trung tam thuong mai, san van dong da nang, mb, truong mam non, gym, truong cap 1, trung tam hanh chinh, ho boi tran",
1604,"truong quoc te phap, cho",
1605,"ben xe tram troi, truong tieu hoc thi tran troi, khu do thi, sieu thi be boi khu tap the duc, trung tam hanh chinh uy ban",
1607,"khu do thi lan bien the sunrise bay, cho con, sieu thi big c, san bay da nang, bai tam lon nhat",
1611,"sieu thi, trung tam chieu phin quoc gia, truong ptth cac cap, dai truyen hinh, trung tam mua sam, cho thanh cong, ho thanh cong, bai de xe o to",
1616,"cap 1, cap 2, sieu thi, ban, cap 3, ban trang diem, crescent mall, yoga, benh vien fv, dh rmit, cong vien, ban lam viec, phu my hung, ho boi, cong vien bo song, truon quoc te canada, phong gym, truong hoc mau giao",
1619,"d1, cong vien dao, khach san, ho, dam thuy trieu",
1620,ho truc bach,
1621,"shophouse, cong vien",
1624,"lau dai, phong tap gym, sinh, khuon vien",
1625,"khach san, khu vuc dan tri cao",
1626,be boi 4 mua trong nha,
1627,"mipec, bigc long bien, dan tri cao, aeon mall, truong cac cap",
1629,"trung tam thuong mai, outdoor lounge, shop villa, regal fitness, regal pool, bai tam bien, exclusive, club house, sky pool, xanh mien trung, villa, sieu thi regal food, nha lien ke, trung tam the duc tham my, bbq, trung tam thuong mai noi khu, ho boi cong cong, kids club, fitness, khu do thi phuc hop dang cap quoc te bao ninh, khu nha cong dong, khu do thi quoc te bao ninh 1, ho, pocket garden",
1630,"fpt, bai bien thong nhat, co hoi an, bai bien ha my",
1632,"spa, benh vien thong nhat, phong tap gym, tttm, aeon mall, cong vien noi khu, ho boi tran bo, lotte mart, truong cao dang, bigc, truong dua phu tho, benh vien quan tan phu, benh vien phu tho, co. op mart, san van dong thong nhat, benh vien cho ray, dai hoc, parkson, ubnd quan tan phu, vui choi giai tri, cong vien van hoa dam sen, sieu thi, cong an, vuon nuong bbq, truong hoc cac cap",
1633,"benh vien thong nhat, aeon mall, lotte mart, truong cao dang, bigc, truong dua phu tho, benh vien quan tan phu, benh vien phu tho, cong an quan, co. op mart, benh vien cho ray, dai hoc, truong hoc cac cap dat chuan quoc te, parkson, ubnd quan tan phu, vui choi giai tri, cong vien van hoa dam sen, sieu thi, san van dong thong nhat",
1634,"tt y te du phong, thcs an lac, aeon binh tan, benh vien, lotte mart, cho, cho binh tay, bv cho ray, bv chuyen khoa ngoai than kinh, thpt doan ket, truong tieu hoc binh tri dong, bv hung vuong, truong hoc, bv hong bang, cho binh tien, parkson, thpt mac dinh chi, co. op phu tho, thcs doan ket, sieu thi, bv quan 6, cho phu lam",
1635,"san bay quoc te tan son nhat, phong tap the thao da nang, khu y te cham soc suc khoe cho cong dong, khu vui choi, benh vien thong nhat, ho boi ngoai troi, cong vien cay xanh, phu san gaya viet - han, nha giu tre cho cu dan",
1636,"ben du thuyen, khu lan bien",
1637,"van phong, khu vuc dan tri cao, biet thu",
1639,truong thpt sai dong,
1640,"nam cuong, vin thang long",
1641,"phong kham, phong karaoke, dung cu the duc the thao phong cong dong, truong hoc quoc te, ho boi tran, trung tam thuong mai, yoga, san tennis, cay xanh, phong xong hoi, bai dau xe, phong doc sach, phong gym",
1643,tuyen metro so 2,
1644,"tham my vien, khach san, spa, san bay, nha hang, toa nha van phong",
1645,"tham my vien, nha khoa, van phong cong ty, spa, ngan hang",
1646,"ho tao song, cho, truong hoc cua vin",
1647,"kho xuong, cho vai tan binh, van phong cong ty",
1648,"tham my vien, tuyen metro so 2, thoi trang, spa, phong kham da khoa",
1654,"bo ho, lang bac, hoang thanh thang long, khach san mini, nha tho",
1655,"hoan kiem, 3 sao",
1656,"sieu thi, truong, uy ban xa, chung cu hoang huy, cho",
1658,"kdl thac voi, chua linh, uy ban nam ha, uy ban xa, uy ban",
1659,"cong ty may vietpan pacific, tinh lo 295",
1662,khu cong nghiep song than,
1663,"ttyt huyen cam lam, dam thuy trieu cam hai dong, cho cam duc",
1664,"truong hoc, nha tho, ho daklong thuong",
1665,"koi resort, golden sand, muong thanh, vinpearl resort, resort 5 sao, cong vien cay xanh, khach san muong thanh, sunrise resort, khu do thi phuoc trach",
1666,"khu do thi parkcity, la khe, truong tieu hoc van khe, be boi la khe, cho dinh la khe",
1668,"truong hoc, ngan hang, cho hoa an, benh vien, cong ty pouchen, cau hoa an",
1669,pho co hoi an,
1670,"ben tau dien, ben xe yen nghia ha dong",
1672,"kdt ngo thi nham, cho la khe, cho bong do",
1674,"khu vui choi giai tri, cau nhat tan, truong hoc, sieu thi dien may, trung tam hanh chinh dong anh, nha hang, khu vuc dan tri cuc cao, bv dong anh, san bay noi bai, benh vien bac thang long",
1676,"an vien nha trang, spa, dai phun nuoc cong vien canh quan, cap treo vinpearl land, san bay quoc te cam ranh, khu du lich, san tennis, ga nha trang, gym, ho boi tran bo, khu an uong bbq, vinpearl land, khu vui choi cho tre em",
1678,"truong hoc, sieu thi, benh vien",
1679,"dai hoc quoc te viet duc, my phuoc 3,4, khu do thi thinh gia, dai hoc thu dau mot, kcn my phuoc 3 va 4",
1680,khu tap the duc,
1682,"truong hoc cac cap, khu vui choi giai tri, long dai, ubnd long phuoc, khu cong nghe cao 2, cao toc long thanh, lang dai hoc, khu du lich sinh thai, khu biet thu vingroup, cho",
1683,"khach san, cho lac quang, cho cay",
1684,"truong hoc, chua hoang phap, cho, nha tho",
1687,"cong vien, dat xanh, khu do thi lakeview city",
1689,"ham thu thiem, uy ban nhan dan q2, cau sai gon",
1692,trung tam hanh chinh thi xa,
1694,"trung tam thuong mai, big c, mp ngo gia tu",
1695,"kcn, truong, san bay long thanh, cho hung hiep, cao toc, cho",
1696,"benh vien thong nhat, san bay",
1698,ubnd xa vinh thanh,
1700,"khu vui choi giai tri, truong dh viet duc, cho truyen thong, truong hoc, kdt my phuoc 3, benh vien, st go bigc",
1702,"ngan hang, toa nha van phong",
1703,"kdc thuan giao, kcn vsip 1",
1704,"vuon hoa truong chu van an kd, truong tieu hoc giang bien, truong thcs chu van an giang bien, cong vien",
1707,cong vien 7,
1710,"san bay gia lam, hong, cau chuong duong, ho guom",
1713,"ceramic pathway, silk path 24m, kn beach club, kn golf link, cong vien chu de, cong vien nuoc, quang truong van hoa nghe thuat",
1715,"benh vien binh tan, truong hoc cac cap 123, ubnd phuong btd a, cho binh tri dong, aeon binh tan, bach hoa xanh, cho",
1720,nga 5 cat bi,
1721,"thi tran huyen, diem cho xe bus, dan tri cao, truong hoc, vinsmart, cnc, viettel hoa lac, uy ban, benh vien da khoa huyen, truong dai hoc fpt, cho, khu kinh doanh nha tro",
1722,"khu vui choi , nghi duong, khu resort",
1723,"dh kien truc, vien 103, kdt van quan, buu chinh vien thong",
1728,"nha van hoa, xom khu",
1730,"khu cong nghiep viet sing, truong, cho",
1731,"khu nghi duong, ao, khu nghi duong homestay, khuon vien, nang k9 da chong",
1734,"nghi duong, khach san, dan tri cao, san tennis san cam trai ngoai troi, nha hang, biet thu nghi duong cuoi tuan, be boi, nghi duong 5 sao",
1737,"kho bau, nghi duong takara, hoa binh, ho hoa binh",
1741,"quan xa, truong hoc, tp, ubnd, cho",
1742,"resort, ho tram, ho boi, charm resort ho tram",
1743,da lat,
1746,"sieu thi aeon mall tan phu, bbq ngoai troi, benh vien hoan my, cafe trung nguyen, mb bank, dia hoc, khu sport club, vietcombank, truong hoc tu mau giao, aeon mall tan phu, mon the thao, ho boi tre em, tre em, cho son ky, cong vien",
1747,"resort, villa 5 sao, ho boi rieng, ho tram, cham soc suc khoe, ho boi, suc",
1749,"anh ngu, khu cao oc van phong",
1752,"sieu thi lottemart, sieu thi, cityland",
1753,san bong da mini dona,
1754,"pho co hoi an, bai bien thong nhat, bai bien ha my",
1758,"khu do thi dai an, kdt dai an, khu biet thu dao",
1760,"khu biet thu an vien, vinpearl nha trang",
1761,"san bay quoc te phu quoc, cau cang quoc te",
1762,kcn long thanh,
1763,"trung tam thuong mai, ho boi",
1764,khu nghi duong ba son,
1765,"kdl ben xua, cau an loc",
1766,"dien may xanh, truong cap mau giao, cong vien, cho, cap 1,2, bach hoa xanh, ubnd xa",
1767,"tieu hoc , cap 1,2,3, truong mam non, cho 74, benh vien 74, san bong da hung vuong",
1769,"bai bien, bai tam khue my, bai tam, ho boi",
1770,"vuon hoa 1/6, vuon hoa tran quang dieu",
1771,"ben xe my dinh, cho buon ban, tap lap, khu vuc dan tri cao, dinh thon, truong cap 1 2 3",
1772,"truong hoc cac cap, coffee, ben xe, trung tam hanh chinh, khu du lich sinh thai, cho",
1774,"sieu thi, thuong mai, cao dang mua, ben xe, truong quoc te, shop, dai hoc tai nguyen moi truong, cho, truong hoc cap 1 2 3 my dinh",
1775,"truong hoc, sieu thi, lang nghe van phuc",
1776,han,
1777,"sieu thi, benh vien, khu vui choi giai tri, truong hoc cac cap",
1778,dt su dung,
1780,"phong tap gym, bbq ngoai troi, ho boi",
1781,"truong thcs le quy don, ho bach hop thuy, khu phuc hop the thao, truong lien cap quoc te - viet nam, cham soc suc khoe, do thi, giao duc, cong vien noi khu, aeon mall ha dong, truong quoc te nhat ban, trung tam tiec cuoi, sieu thi noi khu, the duc - the thao, cong vien thien van hoc",
1782,"khu do thi, kdt an lac, kdt hud trinh van bo",
1783,"tram xang, diem tham quan du lich, chua di da, du lich, truong hoc, cong vien hoa, suoi tu nhien, tu vien bat nha, doi che tam chau, cay xanh, thac dambri, ho ngoc, cho",
1784,benh vien 108,
1785,"ho, ho nuoc ngot, khu nghi duong mini",
1788,"truong dai hoc danh tieng, benh vien, kdt van quan",
1789,"cho ben cat 1, truong thpt ben cat, truong thcs my phuoc, khu do thi an dien, truong mam non huong duong, trung tam hanh chinh ben cat, vietcombank, bidv, truong mam non - tieu hoc an dien, agribank, cho an dien, benh vien da khoa ben cat, benh vien da khoa my phuoc, truong tieu hoc tran quoc tuan",
1791,"bai bien, resort nghi duong cao cap mat bien, bai tam",
1792,"truong hoc cap 1,2,3, sieu thi, benh vien thu duc, san bay tan son nhat, bcon mien dong, ho boi tran be, bcons suoi tien, bcons green view, bcons sala, shophouse kinh doanh, bcons plaza, bcons garden",
1793,"khu do thi kieu mau, cau tu lien, vinhome co loa, ubnd, cong vien kim quy, thung lung phan mem, san van dong, benh vien",
1794,"dai hoc quoc gia ha noi, do thi sinh thai, silicon, hoa lac",
1795,"ngan hang, truong cap 1,2, doc, big c chi, cho",
1796,thon xom,
1798,"kdt, xanh mien trung, cong vien",
1800,"vinh center, so ban nganh, quang truong ho chi minh, truong hoc, ngan hang, hoi cho, khu dan tri cao, trung tam hoi nghi sumer, cay xanh, benh vien, cho, cong vien trung tam",
1801,"golf, be boi nuoc man 4 mua, ho dieu hoa, san golf",
1802,"ho dong do, thu, ben thuyen cheo thuyen kayal, khu cafe, be boi",
1803,"khu do thi moi phin ho, ho dieu hoa",
1804,"trung tam hanh chinh xa, ben xe",
1805,trung tam du lich y ty,
1807,"trung tam hanh chinh, cho long thanh, san bay long thanh",
1808,tuyen metro ga so 10,
1809,"be boi vo cuc, nha hang, skybar, yoga, gym, be boi 4 mua",
1810,kcn sam sung,
1811,"thuong mai, cong vien",
1813,"kcn, ho nai 3, icd cuong thuan, kcn amata, kcn long binh, cum kho tien nga, cum cong nghiep phuoc tan, cang icd long binh, cho",
1814,cau phu my,
1815,"khu cong nghe cao, truong, kho bac nha nuoc, khu do thi dong tang long, cho",
1816,"spa, cho dan sinh, truong mam non quoc te, gym, sieu thi vinmart, be boi 4 mua",
1817,"nha tre mam non, truong hoc quoc te rmit, dai hoc ton duc thang, cresent mall, benh vien fv, ho boi, sieu thi vinmart, vivo city, cong vien",
1818,"tram, truong, khu do thi moi dai kim hacinco, cho",
1819,"tttm hien dai sc vivo city, cresent, phu my hung, khu dan cu, mall, lotte",
1820,"truong hoc, uy ban, cho",
1821,"truong hoc, tttm, kdt van quan dan tri cao, cho",
1822,"kcn, truong hoc, nha may xi nghiep, uy ban, cho",
1823,"kcn, sieu thi, truong hoc, uy ban nhan dan xa, kcn dong xoai 2, nha hang, kcn dong xoai 1, trung tam the thao, benh vien da khoa tinh binh phuoc, cho",
1824,"cau anh sao, xe hoi, cong vien",
1825,thu bon,
1826,"truong tan kien, truong, cho",
1828,"khu do thi van quan, dan tri cao",
1831,"san bong ro, tttm, cho luong son, golf, phuong dong green valley, trung tam dich vu, benh vien, cho, khu nghi duong cao cap, khu cafe ngoai troi, cao toc lang hoa lac, cum cong nghiep, cum cn hoa son, son la, luong son, vuon thien, truong hoc, quang truong, nha cong dong, giai tri, kcn nam luong son, to hop nghi duong, sun village hoa binh, long thanh luxury, dai phun nuoc, nghi duong, hoa binh, khu tdc ven song bui, nha hang, khu cong nghiep, legacy hill, luong son riverview, kcn luong son, san the duc ngoai troi, cum cn xom rut, truong mau giao, kcn nhuan trach",
1832,"benh vien da khoa xuyen a., cho dau moi hoc mon, san bay tan son nhat, san tennis, cong vien noi bo, vuon",
1833,"cho lon, nha tho loc hoa, san bay tan son nhat, truong hoc, san bay quoc te long thanh, uy ban xa, khu cong nghiep, mam non, binh duong, cap 1 - 2 - 3, kcn hung thinh, kcn bau xeo",
1834,"khu vui choi tre em trong nha, ga metro 8, phong gym trong nha, ho dieu hoa, ban tra, cong vien thanh pho, ho ca koi, quang truong, be boi 4 mua, sanh cho",
1836,"truong hoc, khu an uong, ngan hang, cho",
1837,nga 4,
1838,"chung cu mini, nha cao tang, toa nha vp, biet thu, truong hoc, chdv",
1841,"cau nguyen van cu, sieu thi, vui choi giai tri, truong hoc, ngan hang, khu mua sam, khu dan tri cao, quan an, cau kenh xang, cho",
1843,khu do thi my dinh,
1845,"truong hoc, chi cuc thue, cuc thi hanh an, khu cong nghiep, bh xa hoi, sieu thi aeon, benh vien, cho",
1846,"khu cong nghe cao hoa lac, cong nghe cao hoa lac, tay ba vi, trung tam hanh chinh - giao duc - y te xa, thcs",
1850,"cho ben thanh, sao, ho boi",
1851,"dan tri cao, pha cat lai, cau cat lai, trung tam hanh chinh phu dong, cho, cao toc ben luc nhon trach",
1852,"cho nghia tan, kdt nghia do, benh vien e",
1853,"san bay, ngan hang, cafe, truong quoc te, am thuc",
1854,"truong hoc, ben xe",
1857,"homestay, kiwuki",
1859,"su pham, truong dai hoc, thuong mai, quoc gia",
1861,"cau tinh yeu, ho boi rieng, nha hang, cong vien bon mua, vuon, quang truong, ho boi vo cuc, nghi duong aria vung tau, sky bar & bbq",
1863,"sieu thi, truong hoc, ngan hang, khu cafe, san bong, cong vien cay xanh, cho ben cat - binh duong, vui choi tre em, be boi, cho",
1864,"san vuon, bbq ngoai troi, san vuon noi bo, khu vui choi, tuyen metro ben thanh suoi tien, trung tam thuong mai, thao dien, song sai gon, ho boi city, ho boi, cong vien",
1865,"nha hang cao cap, van phong cong ty, truong hoa quoc te",
1866,"sieu thi, spa, nha tre, trung tam thuong mai, ho boi, phong gym",
1867,"truong hoc, go cay sung, tram y te, cho",
1868,"cho ba chieu, benh vien gia dinh",
1869,"sieu thi, my phuoc 3, kcn an dien, truong hoc, ngan hang, khu cafe, san bong, cong vien cay xanh, vsip ii, khu cong nghiep, cay xang, trung tam mua sam, vui choi tre em, uy ban, dong an, benh vien, be boi, cho",
1871,"khu cong nghiep tan phu trung, benh vien xuyen a, truong hoc, khu cn tay bac, cho",
1873,"cho, truong hoc, truong, benh vien",
1874,"2, khu hanh chinh tinh, truong hoc, khu biet thu giang huong, nha van hoa, bv tinh",
1876,khu do thi my gia,
1878,bai cay bang,
1879,"nha dat, khu do thi dta",
1881,"sieu thi, ho boi, aeon mall, phong gym",
1882,"tram y te xa xuan thoi dong, cong vien da nhat, truong hoc, sieu thi bach hoa xanh, cho xuan thoi dong",
1883,suoi canh quan,
1884,"cho hoa van phuc, cho do co van phuc, an",
1885,cung duong dao ngoc,
1886,"san bay long thanh, cao toc dau giay, khu do thi bien, mini holtel, do thi nghi duong giai tri, san bay phan thiet, bien",
1887,"coopmart binh trieu, cay xanh, nga 4 binh trieu, khu dan cu, san bay, gigamall pham van dong, cho binh trieu, dan tri cao, cong vien",
1888,"khu di tich thap poklong garai, du lich, san bay thanh son, ga thap cham, nang luong",
1890,"cho, khu can bo, dan tri cao, hang xanh",
1891,"truong hoc, thanh ha",
1893,"trung tam van hoa, truong hoc, khu vui choi tre em, trung tam thuong mai, san choi the thao da nang, cong vien",
1895,"cho ngoc ha, truong hoc cap 1,2,3 chu van an, dan tri cao",
1897,san bay tuy hoa,
1898,"kcn duc hoa iii, cau vuot cu chi, khu do thi nhat ban thu nho",
1899,cau binh loi,
1900,"xanh villas, cnc hoa lac, dhqg ha noi",
1901,"khu vui choi giai tri, nha hang, quan an, lam dep, cafe, sieu thi, benh vien, thoi trang, cho, dan tri cao, truong hoc cap 1 , 2 , 3, cong vien",
1903,"tttm mipec, cau long bien, cau chuong duong",
1904,xoai,
1905,"cho binh tan, bv tam tri, truong cap 3 pham van dong, khu do thi an binh tan, bien nha trang",
1907,"cho, truong hoc, co quan hanh chinh xa",
1909,cho go den,
1910,"benh vien thu cuc, ho tay",
1911,"bien long hai, rung nguyen sinh binh chau, lien ke, am thuc, tp bien, khu hanh chinh, trung tam hanh chinh ba ria, khu biet thu, ho tram, cong vien, pho, kcn cai mep, vuon bbq, trung tam thuong mai, suoi nuoc nong, khu vui choi giai tri, san the thao, shophouse, kcn phu my, truong hoc, bai dau xe, khu do thi, dao long son",
1913,"trung tam hanh chinh huyen nui thanh, cong vien quang truong, nha hang, cafe, truong hoc, benh vien, san bay chu lai, khach san, san bay quoc te chu lai",
1916,"bach hoa xanh, truong hoc, khu vuc dan tri cao",
1918,"khu do thi vinhomes quan 9, dan tri cao",
1919,van phong etown,
1921,"ho boi, compound, khu biet thu",
1922,"cho long thanh my, truong canh sat",
1923,khuon vien tthnqg,
1924,"cho hau nghia, bach hoa, dien may xanh, truong thpt hau nghia, benh vien xuyen a, ubnd thi tran, ben xe, cong an",
1925,"kcn minh hung, cho, dan cu dai nam",
1926,"tan do, thuong mai dich vu, truong hoc, benh vien, kcn, tan duc, cho",
1927,"san bong da mini, clubhouse, coffee shop, kcn vsip ii, vsip ii, san tennis, nha hang, cong vien trung tam, benh vien 150 giuong, ho boi quoc te, san choi tre em, khu bbq, phong gym, truong mam non 400 be",
1928,"cho vinh phuc, truong hoc cap 1,2,3 chu van an, dan tri cao",
1929,"san bay quoc te cam ranh, khu do thi biet thu bien an vien, bai bien nhan tao, gym, spa, khu du lich, ho boi tran bo, benh vien vinmec, suc jacuzzi, khu vui choi cho tre em, nha giu tre, sieu thi, vinpearl land, khu an uong bbq",
1930,"cho, truong hoc, cua hang thuoc, cua hang",
1932,"cay xanh, shophouse, nha tre, cong vien cay xanh, cong vien",
1936,"cong vien, bien long hai, suoi nuoc nong rung nguyen sinh binh chau, trung tam hanh chinh ba ria, trung tam hanh chinh tinh ba ria vung tau, cum cang cai mep - thi vai, trung tam kinh te ca nuoc tp. hcm, khu du lich, kcn phu my, kcn cai mep, to hop hoa dau tai long son, thanh pho du lich bien vung tau, du lich bien vung tau, dao long son",
1937,"kieu mau, cao dang, tay nam, cho dem ba ria, khu, truong dai hoc, trung tam thuong mai, ben xe, cong vien",
1938,"khach san marriott, cong vien thien van hoc",
1941,khu do thi phu my hung,
1942,cong vien ha quang 2,
1944,"truong mam non + 1, 2, cho y la, be boi duong noi, 3",
1945,"dh kinh te, van hien, gym, ben xe mien tay, truong mam non, truong quoc te, truong nang khieu, truong dai hoc, xay dung, sieu thi, tennis, ho boi, lang dai hoc",
1946,"truong hoc cap 1.2, truong hoc cap 1,2, ql 32, benh vien, cho",
1947,"nha may gach, kcn thang long 4, cay xanh, cau dam vac, via he, kcn, noi bai, khu cong nghiep",
1948,"ho hoan kiem, tram sac dien vinfast, truong hoc, benh vien, cho",
1949,"bai sau, trung tam thuong mai",
1951,"bach hoa xanh, cho ubnd, khu vui choi an uong, truong hoc cac cap",
1955,"uy ban xa, khu cong nghiep, tram y te",
1957,"cong vien, ubnd vinh loc b, benh vien, truong hoc cac cap, trung tam thuong mai aeon mall",
1958,"tttm, vuon thien, vuon sinh vat hoc, gym, vuon thien van, vuon picnic, khu co - working, rap chieu film cgv, ve sinh grohe, thu vien 2000 dau sach, vuon dao bo, be boi 4 mua",
1959,"truong cac cap, sieu thi dien may xanh, trung tam thuong mai, cho, khu cong nghiep",
1962,"truong cac cap, khu do thi van phuc, khu dan tri cao, song sai gon, sieu thi, benh vien, khu biet thu hiep binh, cho",
1965,"nha dat, cau dong tru",
1966,lien xa,
1971,"giao xu ba thon, cho minh phat, mam non, trung tam hanh chinh ubnd phuong thanh xuan, truong hong yen, ubnd p. thanh xuan, cong an",
1975,"khach san, nha hang",
1976,"tu lien, vpgd",
1977,"trung tam thuong mai vincom, vuon hoa khu hai au, bien",
1978,"benh vien da khoa, truong hoc lien cap, cong vien cay xanh, trung tam thuong mai",
1979,"khu du lich suoi cai, khu du lich suoi hai, den trung, khu du lich nuoc nong 5 sao thanh thuy, cua hang kinh doanh, khu du lich dam long, khu du lich, den ha, ho, khu du lich rung co ngoc nhi, truong hoc, khu du lich dao ngoc xanh, cho",
1983,"nha tro, quang chau, kcn quang chau, dinh tram, trung tam y te cac khu cong nghiep bac giang",
1985,"villa nghi duong, ho tri an, nha yen",
1986,"103, benh vien k, cho dan sinh, be boi, truong hoc, benh vien quoc te, sieu thi, bong quoc gia, cho",
1987,"le tan, ho ca koi, phong doc sach, khu vuon nhat, phong gym, sanh louge don khach",
1988,"sieu thi, bach hoa xanh, truong hoc, nha hang, ngan hang, quan an, cho",
1989,"cho ben thanh, san tennis, phu my hung, truong cap 1,2,3 quoc te aes, truong dai hoc, san da bong, ho boi, lang dai hoc",
1990,"van hien, truong dh kinh te, ben xe mien tay, cao dang xay dung, lang dai hoc, cong vien",
1991,cong vien cau giay,
1993,"dien may xanh, cho cu loc an, bach hoa xanh, truong hoc, cho",
1996,"san bay long thanh, ubnd, truong hoc, san bay, chay, tram y te, cho",
1997,"san bay noi bai, ho hoan kiem, nha hang, ngan hang, truong dai hoc, times city, cong vien le nin, truong hoc cac cap, ho ba mau, cau chuong duong, kdt tay ho tay, cao toc lang hoa lac, bank, truong quoc te, cau thanh tri, rap chieu phim quoc gia, toa nha van phong, cau long bien, pho cafe, buoi, ho linh dam, tram xe buyt, starlake, sieu thi, shop quan ao",
1998,"khu dan cu, ubnd, truong hoc, cho my hanh nam",
1999,"gym, spa, kcn binh duong, shophouse, saigon avenue, ho boi, cong vien",
2000,"sai gon moi, khu do thi phu my hung, cong vien",
2001,"cum, nha may xu ly nuoc thai, an uong, nha hang, benh vien huyen, diem du lich, khach san",
2007,"vanh dai 3,5",
2010,"cho, truong hoc, cong vien cay xanh",
2013,"khu du lich suoi cai, khu du lich suoi hai, den trung, khu du lich nuoc nong 5 sao thanh thuy, cua hang kinh doanh, khu du lich dam long, khu du lich, den ha, nha hang, khu du lich rung co ngoc nhi, truong hoc, ngoc xanh, cho, k9",
2014,"toa nha van phong, tru so ngan hang, benh vien",
2015,"bai tam, spa, bar, pub, nha hang, sun world, massage, quang truong sun carnival, cafe, thoi trang, cang tau",
2016,"cho, truong hoc cap 1,2,3",
2017,"cao toc bien hoa, cho, truong, vong xoay moi hoa long, khu cong nghiep",
2018,"aeon mall binh tan, trung tam the duc the thao, ben xe mien tay, truong hoc, sieu thi, benh vien, cho, dan tri cao",
2020,"truong trung hoc, duong cao toc, tieu hoc minh long, ubnd xa minh long",
2022,"truong dai hoc fpt, khu kinh doanh nha tro, khu cong nghe cao, viettel, vinsmart, khu giao duc, dai hoc quoc gia, fpt",
2024,"cho, truong hoc, ubnd",
2025,"trung tam hanh chinh binh chanh, khu phuc hop cao cap trung tam hanh chinh tay sai gon",
2027,"ubnd my hanh, kcn duc hoa, kcn xuyen a, cho, kcn hoang gia, khu cong nghiep, truong hoc cac cap",
2028,"ho cau moi, kcn bau can, san bay, khu du lich sinh thai",
2029,"ho boi oc dao, california gym center, chill bar, pho thuong mai, lotte cinema, ho boi chuan olympic, trung tam thuong mai hang hieu paradise, canh vincom plaza, rooftop restaurant, ho boi",
2030,"khu du lich, khu du lich toc tien",
2031,"phong khong - khong quan, dh kinh te, dh xay dung, truong dai hoc, dh bach khoa, benh vien",
2032,"cho, truong, cay xanh",
2033,"khu tai dinh cu phuoc binh, truong hoc moi, san bay, cum cong nghiep phuoc binh, nha vh xa, kcn phuoc binh",
2034,"doanh nghiep, ubnd, phong canh sat giao thong, benh vien van an 1, kcn, truong hoc cac cap",
2036,"villa, shop house, spa, trung tam tai chinh, town house, rank, sheraton resort",
2039,"vinhome quan 9, khu cong nghe cao",
2040,"khu cn, cho, duong lien xa, truong",
2042,"khach san, nha hang, homestay",
2044,"cong chao, cay xang",
2047,"tieu, vu sua, bo, ao",
2048,"cho vinh ninh, truong hoc cac cap",
2050,"uy ban, vong xoay hoa long, cao toc bien hoa - vung tau, benh vien, cho, truong hoc cac cap",
2051,"xoay cao toc bien hoa - vung tau, cho, nha tho, truong hoc cac cap",
2054,"cong vien giai tri sun world, bai tam, quan karaoke spa, cang tau quoc te ha long, bai chay ha long, bar, pub, nha hang, massage, cafe, thoi trang, khach san, khu du lich bai chay ha long, sun carnival",
2058,"tt nam ban, vuon, khuon vien xanh",
2059,"be boi, tay, vuon hoa hoang hoa tham, ho truc bach",
2061,"phu my hung, co. op mart, huyen uy can giuoc, cho, nha tho, truong hoc cac cap",
2062,"cay xang, dh dai nam, ben xe yen nghia, truong cd ktkt tm, truong hoc cap 1 , 2 phu lam, truong cd kt ki thuat thuong mai, cho, truong cap 3",
2063,"khuon vien, truong hoc mam non - cap 1 - 2 - 3, gym, spa, hoc dan, nha thuoc, sieu thi, cafe, ho boi, yoga",
2064,"sky bar, vinpearl",
2066,"san bay long thanh, tap hoa, khu cum cong nghiep bau can - tan hiep, san bay, nha van hoa",
2067,"van phong, ho tay, nha hang",
2068,"truong mam non , cap 1 , 2, uy ban nhan dan xa, hado charm, big c thang long, tram y te, khu do thi nam an khanh, cho, hoc vien chinh sach, khu dat dich vu",
2069,"agribank, cho long truong, ngan hang, truong hoc, cho, sacombank",
2070,"truong quoc te wellspring, benh vien quoc te tam anh, san bay, ho hoan kiem",
2071,trung tam vui choi giai tri,
2072,"bai tam, vp dai dien, spa, bar, pub, nha hang, sun world, massage, quang truong sun carnival, cafe, thoi trang, shophouse europe, khu du lich bai chay, khach san mini, khach san, cang tau",
2073,"khu dan tri cao, khu do thi dai hoc van canh, dai hoc cong nghiep ha noi",
